fetched_at,market,dailyVolume,dailyVolumeBase,openInterest,fundingRate,lastPrice,bidPrice,askPrice,markPrice,indexPrice
2025-09-25T06:33:50.347237Z,ETH-USD,72558673.717000,17514.346,9004745.587908,0.000013,4012.3,4012.9,4013,4010.036546874999,4011.065875925
2025-10-02T06:32:26.424398Z,ETH-USD,159858080.388800,37024.966,11580094.670799,0.000013,4415.3,4415.2,4415.3,4420.662983624999,4415.920969124999
2025-10-09T06:34:15.167669Z,ETH-USD,164281043.755000,36621.700,17010171.232151,0.000013,4438.0,4438,4438.1,4435.39414955,4437.1293057
2025-10-16T06:33:37.263706Z,ETH-USD,122383235.965800,30247.614,9673474.732871,0.000013,4028.8,4028.6,4028.7,4024.07419425,4025.86492815
2025-10-23T06:33:59.515324Z,ETH-USD,150832655.056200,39490.200,12171148.882495,0.000013,3875.5,3875.3,3875.4,3871.434772849999,3873.6404564
2025-10-30T06:34:07.526027Z,ETH-USD,236599079.085000,59826.294,15623486.270244,0.000013,3913.4,3913.4,3913.5,3909.388638049999,3911.388778049999
2025-11-06T06:35:33.681527Z,ETH-USD,147620776.941600,43748.580,12464228.187152,0.000013,3389.7,3389.2,3389.3,3386.9385186,3388.6166567
2025-11-13T06:35:38.823466Z,ETH-USD,207719191.509600,59853.638,14668882.967998,0.000013,3542.2,3541.6,3541.7,3539.746908999999,3540.996659
2025-11-20T06:34:32.841022Z,ETH-USD,160134842.554000,53278.072,14937235.627691,0.000013,3024.7,3024.200000,3024.3,3021.668993474999,3022.699055587499
2025-11-27T06:36:52.958899Z,ETH-USD,149251194.619400,50357.174,10468595.889728,0.000013,3029.4,3029.3,3029.4,3028.946927175,3030.51176285
2025-12-04T06:37:04.350247Z,ETH-USD,233538817.437600,74906.100,14138378.452642,0.000013,3215.8,3216.9,3217.4,3216.121459362499,3217.4616704125
2025-12-11T06:39:15.711493Z,ETH-USD,235244843.985200,70610.278,16433302.520741,0.000003,3208.9,3208.8,3208.9,3209.049617749999,3210.632364874999
2025-12-18T06:38:38.131530Z,ETH-USD,267111527.038800,92452.118,21085267.870922,0.000013,2825.2,2825.2,2825.3,2824.116370075,2825.6303038875
2025-12-25T06:38:44.310215Z,ETH-USD,217273222.769200,74204.632,34572062.932662,0.000013,2938.1,2938,2938.1,2937.151671974999,2938.455778049999
2026-01-01T06:39:30.054907Z,ETH-USD,193197222.038400,64861.596,44526260.455374,0.000013,2974.3,2974.2,2974.3,2973.374375224999,2974.512591124999
2026-01-08T06:40:13.838612Z,ETH-USD,494595069.514600,155894.438,54564664.486305,0.000013,3115.9,3115.9,3116,3115.3675590375,3116.620930674999
2026-01-15T06:39:57.983174Z,ETH-USD,375252918.092200,112744.882,65055463.602724,0.000013,3311.1,3311.0,3311.1,3310.9312185375,3312.530622537499
2026-01-22T06:41:01.386380Z,ETH-USD,399885099.793600,134868.264,72240663.050604,0.000012,3013.4,3013.4,3013.5,3013.603085024999,3014.8783827625
2026-01-29T06:54:33.045150Z,ETH-USD,365627308.992600,121875.006,84552272.504310,0.000013,2948.5,2948.4,2948.5,2947.783196474999,2949.191032124999
2026-02-05T07:04:29.903135Z,ETH-USD,625706298.042400,291546.678,55280140.521988,0.000013,2109.3,2109.4,2109.5,2108.402622737499,2110.1192988375
2026-02-12T07:06:45.357130Z,ETH-USD,194241622.425000,99408.300,57323957.260830,0.000013,1967.5,1967.6,1967.7,1967.4045952375,1968.37882255
2026-02-19T07:05:17.565791Z,ETH-USD,146613802.168600,74407.952,62819247.943170,0.000004,1980.3,1980.3,1980.4,1980.052386224999,1981.218465962499
2026-02-26T07:05:31.299746Z,ETH-USD,285888233.353600,141353.840,67199102.763421,-0.000008,2064.6,2064.5,2064.6,2064.4962891,2065.5813108
2025-09-04T10:49:51.353123Z,EUR-USD,11179.445400,9592,69965.570080,0.000013,,,,,
2025-09-04T11:25:31.179234Z,EUR-USD,126937.873220,108774,3893334.741082,0.000013,1.16380,1.16383,1.16414,1.1642925,1.164335
2025-09-05T06:15:02.592138Z,EUR-USD,155781.715500,133800,3904120.302660,0.000013,1.16664,1.16616,1.16659,1.16706,1.1669925
2025-09-06T06:12:50.906414Z,EUR-USD,1441514.490160,1228662,4273732.238825,0.000013,1.16919,1.16919,1.17459,1.171975,1.171975
2025-09-07T06:12:48.997065Z,EUR-USD,363.636900,310,4273884.595575,0.000013,1.16919,1.16861,1.1742,1.171975,1.171975
2025-09-08T06:16:08.755601Z,EUR-USD,234102.147120,199982,4473690.366390,0.000013,1.17109,1.17133,1.17164,1.17223,1.17219
2025-09-09T06:15:33.400607Z,EUR-USD,7556036.260400,6431370,3854690.144812,0.000013,1.17739,1.17701,1.17731,1.1773875,1.17739
2025-09-10T06:15:15.837301Z,EUR-USD,1414057.479160,1207490,4178857.619835,0.000013,1.17149,1.17105,1.17136,1.171455,1.17142375
2025-09-11T06:32:56.757928Z,EUR-USD,1095819.034940,936578,4658807.458885,0.000013,1.16903,1.16892,1.16922,1.169365,1.16936875
2025-09-18T06:33:11.884816Z,EUR-USD,11454910.035700,9679476,1064785.052950,-0.000002,1.17899,1.17889,1.17897,1.1790125,1.1789225
2025-09-25T06:33:50.347237Z,EUR-USD,31262484.707640,26607020,1580663.095425,-0.000037,1.17440,1.1744,1.17441,1.1748875,1.17490625
2025-10-02T06:32:26.424398Z,EUR-USD,38799430.776120,33052912,3016602.137730,-0.000016,1.17373,1.17374,1.17375,1.17393,1.17391625
2025-10-09T06:34:15.167669Z,EUR-USD,42835695.648980,36856584,6894032.399480,0.000044,1.16255,1.16254,1.16255,1.16227,1.16232
2025-10-16T06:33:37.263706Z,EUR-USD,24290602.893820,20877180,4659864.615012,-0.000045,1.16616,1.16615,1.16616,1.165935,1.165935
2025-10-23T06:33:59.515324Z,EUR-USD,12123945.302340,10450852,3782014.708972,-0.000011,1.15982,1.1597,1.15973,1.15976,1.15976
2025-10-30T06:34:07.526027Z,EUR-USD,24570482.551780,21148324,3186238.235066,-0.000032,1.16258,1.16259,1.16261,1.16264875,1.16264875
2025-11-06T06:35:33.681527Z,EUR-USD,8963860.879840,7803438,3870819.402720,-0.000023,1.15126,1.15099,1.151,1.150945,1.150945
2025-11-13T06:35:38.823466Z,EUR-USD,10955909.115520,9458900,4633784.914275,0.000018,1.15820,1.15817,1.15818,1.1582125,1.1582125
2025-11-20T06:34:32.841022Z,EUR-USD,13738770.445100,11883812,5776460.996410,-0.000006,1.15206,1.15206,1.15207,1.15197,1.15197
2025-11-27T06:36:52.958899Z,EUR-USD,14587721.139800,12590176,5063487.812370,0.000010,1.15959,1.15958,1.15959,1.15952,1.15952
2025-12-04T06:37:04.350247Z,EUR-USD,16789452.564800,14398418,5160210.577500,0.000021,1.16563,1.16563,1.16564,1.1653775,1.1653775
2025-12-11T06:39:15.711493Z,EUR-USD,17272909.151080,14807714,5163142.574240,0.000007,1.16860,1.16859,1.1686,1.1685,1.1685
2025-12-18T06:38:38.131530Z,EUR-USD,10674334.325080,9099982,6559008.767879,-0.000012,1.17425,1.17423,1.17424,1.17448,1.17448
2025-12-25T06:38:44.310215Z,EUR-USD,10545964.926580,8947756,6717890.499464,-0.000010,1.17765,1.17765,1.17766,1.177608448372,1.177608448372
2026-01-01T06:39:30.054907Z,EUR-USD,7599950.552640,6472476,9735453.826710,0.000049,1.17497,1.17497,1.17503,1.174515,1.174515
2026-01-08T06:40:13.838612Z,EUR-USD,9885321.048480,8459414,12564592.480240,0.000033,1.16813,1.16812,1.16813,1.16796,1.16796
2026-01-15T06:39:57.983174Z,EUR-USD,7679973.913540,6592830,14861127.068025,0.000017,1.16368,1.16368,1.16369,1.163395,1.163395
2026-01-22T06:41:01.386380Z,EUR-USD,9008636.483920,7697560,12877077.357040,0.0000114,1.16927,1.16927,1.16928,1.1689475,1.1689475
2026-01-29T06:54:33.045150Z,EUR-USD,13240787.520240,11069592,18861329.767680,-0.000002,1.19853,1.1985,1.19855,1.198525,1.198525
2026-02-05T07:04:29.903135Z,EUR-USD,12224002.450340,10352938,15684160.022550,0.000018,1.17993,1.17992,1.17993,1.18003375,1.18003375
2026-02-12T07:06:45.357130Z,EUR-USD,9450447.080240,7959302,18726844.013800,-0.000010,1.18623,1.18626,1.18627,1.1863525,1.18632875
2026-02-19T07:05:17.565791Z,EUR-USD,10076420.308900,8535174,20140011.449860,-0.000002,1.17979,1.17977,1.17978,1.1795625,1.1795625
2026-02-26T07:05:31.299746Z,EUR-USD,9185767.290380,7779374,19916300.987760,0.000010,1.18150,1.18146,1.18147,1.18138,1.18138
2025-09-04T10:49:51.353224Z,FARTCOIN-USD,35542.410220,44030,84700.034520,0.000013,,,,,
2025-09-04T11:25:31.179234Z,FARTCOIN-USD,1447793.395480,1829578,456205.813309,0.000013,0.76773,0.76612,0.76614,0.7657260765,0.766
2025-09-05T06:15:02.592138Z,FARTCOIN-USD,1786498.538180,2370658,519166.490479,0.000013,0.75276,0.75254,0.75255,0.752517720499,0.752499999999
2025-09-06T06:12:50.906414Z,FARTCOIN-USD,2627775.087980,3502612,540581.702662,0.000013,0.73844,0.73893,0.73894,0.7385278435,0.738766754
2025-09-07T06:12:48.997065Z,FARTCOIN-USD,176012.032940,239960,543370.843196,0.000013,0.73859,0.73809,0.7381,0.738010880874,0.737496090625
2025-09-08T06:16:08.755601Z,FARTCOIN-USD,1140989.637200,1501078,544295.881165,0.000029,0.75992,0.76006,0.76007,0.760034799,0.759435
2025-09-09T06:15:33.400607Z,FARTCOIN-USD,2796138.402300,3438568,906200.192657,0.000013,0.84178,0.84006,0.84024,0.840183605999,0.840378613799
2025-09-10T06:15:15.837301Z,FARTCOIN-USD,1856971.547500,2225200,838501.273444,0.000070,0.83558,0.83638,0.83641,0.83672908125,0.8353603185
2025-09-11T06:32:56.757928Z,FARTCOIN-USD,3053501.629440,3487398,785493.542260,0.000063,0.87658,0.8805,0.88051,0.879190647999,0.879255658399
2025-09-18T06:33:11.884816Z,FARTCOIN-USD,2536422.912500,2923900,723174.544941,0.000089,0.89416,0.89381,0.894,0.895040155624,0.892632952249
2025-09-25T06:33:50.347237Z,FARTCOIN-USD,1742770.779700,2825116,489106.046319,0.000018,0.60326,0.60122,0.60145,0.601847784375,0.600902135999
2025-10-02T06:32:26.424398Z,FARTCOIN-USD,1070579.658480,1668682,321739.311744,0.000013,0.68051,0.68871,0.68892,0.689070268749,0.688542506249
2025-10-09T06:34:15.167669Z,FARTCOIN-USD,2413685.699800,3633722,533558.784309,0.000074,0.66070,0.65845,0.65846,0.6586576275,0.657449999999
2025-10-16T06:33:37.263706Z,FARTCOIN-USD,516875.049480,1250094,185494.776689,0.000013,0.40066,0.40378,0.404,0.404015578499,0.403865517
2025-10-23T06:33:59.515324Z,FARTCOIN-USD,457392.707180,1330928,161697.724268,0.000013,0.33236,0.3324,0.3326,0.3325530595,0.332583068799
2025-10-30T06:34:07.526027Z,FARTCOIN-USD,1121626.128960,2924200,128685.214401,0.000013,0.37047,0.37065,0.37084,0.370675945499,0.370599999999
2025-11-06T06:35:33.681527Z,FARTCOIN-USD,2229224.479200,8193916,633624.437445,0.000013,0.26639,0.26624,0.26642,0.266118061999,0.266118061999
2025-11-13T06:35:38.823466Z,FARTCOIN-USD,1045256.418600,3689384,204632.056985,0.000013,0.28746,0.28724,0.28737,0.287292529999,0.287399999999
2025-11-20T06:34:32.841022Z,FARTCOIN-USD,871269.264320,3281244,239075.786180,0.000076,0.29161,0.29083,0.29096,0.290698328249,0.290598414749
2025-11-27T06:36:52.958899Z,FARTCOIN-USD,6416548.833520,19767360,394845.541964,0.000059,0.34742,0.34762,0.34773,0.34751350725,0.34745
2025-12-04T06:37:04.350247Z,FARTCOIN-USD,4173828.288080,12149376,487687.356758,0.000053,0.38716,0.38445,0.38465,0.384410535125,0.3842605115
2025-12-11T06:39:15.711493Z,FARTCOIN-USD,1893874.044020,5272402,325773.978116,-0.000012,0.34465,0.34434,0.34443,0.3445741185,0.3447
2025-12-18T06:38:38.131530Z,FARTCOIN-USD,2628879.718240,8036454,432970.315751,-0.000015,0.29067,0.29078,0.29101,0.29110583125,0.291355707499
2025-12-25T06:38:44.310215Z,FARTCOIN-USD,1144000.876120,3958544,877428.683419,0.000013,0.29312,0.29261,0.29268,0.29254946625,0.292499500499
2026-01-01T06:39:30.054907Z,FARTCOIN-USD,3470437.545880,12503594,493872.082235,0.000013,0.26457,0.26446,0.26457,0.26443550975,0.26445
2026-01-08T06:40:13.838612Z,FARTCOIN-USD,13734205.952920,33009848,1075282.616755,0.000013,0.38558,0.38514,0.38529,0.385149619125,0.385024781312
2026-01-15T06:39:57.983174Z,FARTCOIN-USD,8520905.204420,21066900,1011194.659625,0.000013,0.37958,0.38027,0.38031,0.380008394124,0.380299999999
2026-01-22T06:41:01.386380Z,FARTCOIN-USD,3581310.470580,11930870,912593.030342,0.000013,0.30541,0.3053,0.30542,0.30543966375,0.30543966375
2026-01-29T06:54:33.045150Z,FARTCOIN-USD,1151014.553300,3809260,1121406.734070,0.000013,0.29236,0.29236,0.29247,0.29230062875,0.292400475249
2026-02-05T07:04:29.903135Z,FARTCOIN-USD,1613166.869920,7490172,983810.907540,0.000013,0.21132,0.21088,0.21099,0.210841759375,0.21089166275
2026-02-12T07:06:45.357130Z,FARTCOIN-USD,171572.173000,987836,862155.399586,0.000013,0.17672,0.17675,0.17682,0.176644897887,0.176609925625
2026-02-19T07:05:17.565791Z,FARTCOIN-USD,374236.346740,1976678,913636.876139,0.000013,0.18733,0.18742,0.18748,0.18727787025,0.187177908749
2026-02-26T07:05:31.299746Z,FARTCOIN-USD,627606.331200,3761676,965271.575145,0.000013,0.17108,0.17116,0.17125,0.1711984239,0.171053421
2025-09-04T10:49:51.353197Z,FIL-USD,0,0,0,0.000013,,,,,
2025-09-04T11:25:31.179234Z,FIL-USD,0,0,0,0.000013,0,0,0,0,0
2025-09-05T06:15:02.592138Z,FIL-USD,0,0,0,0.000013,0,0,0,0,0
2025-09-06T06:12:50.906414Z,FIL-USD,0,0,0,0.000013,0,0,0,0,0
2025-09-07T06:12:48.997065Z,FIL-USD,0,0,0,0.000013,0,0,0,0,0
2025-09-08T06:16:08.755601Z,FIL-USD,0,0,0,0.000013,0,0,0,0,0
2025-09-09T06:15:33.400607Z,FIL-USD,0,0,0,0.000013,0,0,0,0,0
2025-09-10T06:15:15.837301Z,FIL-USD,0,0,0,0.000013,0,0,0,0,0
2025-09-11T06:32:56.757928Z,FIL-USD,0,0,0,0.000013,0,0,0,0,0
2025-09-18T06:33:11.884816Z,FIL-USD,0,0,0,0.000013,0,0,0,0,0
2025-09-25T06:33:50.347237Z,FIL-USD,0,0,0,0.000013,0,0,0,0,0
2025-10-02T06:32:26.424398Z,FIL-USD,0,0,0,0,0,0,0,0,0
2025-10-09T06:34:15.167669Z,FIL-USD,0,0,0,0.000013,0,0,0,0,0
2025-10-16T06:33:37.263706Z,FIL-USD,0,0,0,0.000013,0,0,0,0,0
2025-10-23T06:33:59.515324Z,FIL-USD,0,0,0,0.000013,0,0,0,0,0
2025-10-30T06:34:07.526027Z,FIL-USD,0,0,0,0.000013,0,0,0,0,0
2025-11-06T06:35:33.681527Z,FIL-USD,0,0,0,0.000013,0,0,0,0,0
2025-11-13T06:35:38.823466Z,FIL-USD,0,0,0,0.000013,0,0,0,0,0
2025-11-20T06:34:32.841022Z,FIL-USD,0,0,0,0.000013,0,0,0,0,0
2025-11-27T06:36:52.958899Z,FIL-USD,0,0,0,0.000013,0,0,0,0,0
2025-12-04T06:37:04.350247Z,FIL-USD,0,0,0,0.000013,0,0,0,0,0
2025-12-11T06:39:15.711493Z,FIL-USD,0,0,0,0.000013,0,0,0,0,0
2025-12-18T06:38:38.131530Z,FIL-USD,0,0,0,0.000013,0,0,0,0,0
2025-12-25T06:38:44.310215Z,FIL-USD,0,0,0,0.000013,0,0,0,0,0
2026-01-01T06:39:30.054907Z,FIL-USD,0,0,0,0.000013,0,0,0,0,0
2026-01-08T06:40:13.838612Z,FIL-USD,0,0,0,0,0,0,0,0,0
2026-01-15T06:39:57.983174Z,FIL-USD,0,0,0,0.000013,0,0,0,0,0
2026-01-22T06:41:01.386380Z,FIL-USD,0,0,0,0.000013,0,0,0,0,0
2026-01-29T06:54:33.045150Z,FIL-USD,0,0,0,0.000013,0,0,0,0,0
2026-02-05T07:04:29.903135Z,FIL-USD,0,0,0,0.000013,0,0,0,0,0
2026-02-12T07:06:45.357130Z,FIL-USD,0,0,0,0.000013,0,0,0,0,0
2026-02-19T07:05:17.565791Z,FIL-USD,0,0,0,0.000013,0,0,0,0,0
2026-02-26T07:05:31.299746Z,FIL-USD,0,0,0,0.000013,0,0,0,0,0
2025-09-04T10:49:51.353196Z,FTM-USD,0.000000,0,0,0.000013,,,,,
2025-09-04T11:25:31.179234Z,FTM-USD,0,0,0,0.000013,0,0,0,0,0
2025-09-05T06:15:02.592138Z,FTM-USD,0,0,0,0.000013,0,0,0,0,0
2025-09-06T06:12:50.906414Z,FTM-USD,0,0,0,0.000013,0,0,0,0,0
2025-09-07T06:12:48.997065Z,FTM-USD,0,0,0,0.000013,0,0,0,0,0
2025-09-08T06:16:08.755601Z,FTM-USD,0,0,0,0.000013,0,0,0,0,0
2025-09-09T06:15:33.400607Z,FTM-USD,0,0,0,0.000013,0,0,0,0,0
2025-09-10T06:15:15.837301Z,FTM-USD,0,0,0,0.000013,0,0,0,0,0
2025-09-11T06:32:56.757928Z,FTM-USD,0,0,0,0.000013,0,0,0,0,0
2025-09-18T06:33:11.884816Z,FTM-USD,0,0,0,0.000013,0,0,0,0,0
2025-09-25T06:33:50.347237Z,FTM-USD,0,0,0,0.000013,0,0,0,0,0
2025-10-02T06:32:26.424398Z,FTM-USD,0,0,0,0,0,0,0,0,0
2025-10-09T06:34:15.167669Z,FTM-USD,0,0,0,0.000013,0,0,0,0,0
2025-10-16T06:33:37.263706Z,FTM-USD,0,0,0,0.000013,0,0,0,0,0
2025-10-23T06:33:59.515324Z,FTM-USD,0,0,0,0.000013,0,0,0,0,0
2025-10-30T06:34:07.526027Z,FTM-USD,0,0,0,0.000013,0,0,0,0,0
2025-11-06T06:35:33.681527Z,FTM-USD,0,0,0,0.000013,0,0,0,0,0
2025-11-13T06:35:38.823466Z,FTM-USD,0,0,0,0.000013,0,0,0,0,0
2025-11-20T06:34:32.841022Z,FTM-USD,0,0,0,0.000013,0,0,0,0,0
2025-11-27T06:36:52.958899Z,FTM-USD,0,0,0,0.000013,0,0,0,0,0
2025-12-04T06:37:04.350247Z,FTM-USD,0,0,0,0.000013,0,0,0,0,0
2025-12-11T06:39:15.711493Z,FTM-USD,0,0,0,0.000013,0,0,0,0,0
2025-12-18T06:38:38.131530Z,FTM-USD,0,0,0,0.000013,0,0,0,0,0
2025-12-25T06:38:44.310215Z,FTM-USD,0,0,0,0.000013,0,0,0,0,0
2026-01-01T06:39:30.054907Z,FTM-USD,0,0,0,0.000013,0,0,0,0,0
2026-01-08T06:40:13.838612Z,FTM-USD,0,0,0,0,0,0,0,0,0
2026-01-15T06:39:57.983174Z,FTM-USD,0,0,0,0.000013,0,0,0,0,0
2026-01-22T06:41:01.386380Z,FTM-USD,0,0,0,0.000013,0,0,0,0,0
2026-01-29T06:54:33.045150Z,FTM-USD,0,0,0,0.000013,0,0,0,0,0
2026-02-05T07:04:29.903135Z,FTM-USD,0,0,0,0.000013,0,0,0,0,0
2026-02-12T07:06:45.357130Z,FTM-USD,0,0,0,0.000013,0,0,0,0,0
2026-02-19T07:05:17.565791Z,FTM-USD,0,0,0,0.000013,0,0,0,0,0
2026-02-26T07:05:31.299746Z,FTM-USD,0,0,0,0.000013,0,0,0,0,0
2025-09-04T10:49:51.353135Z,GOAT-USD,0.000000,0,30.732945,0.000013,,,,,
2025-09-04T11:25:31.179234Z,GOAT-USD,165018.793640,1985504,106246.257412,0.000013,0.08116,0.08121,0.08124,0.081082226312,0.0811794784
2025-09-05T06:15:02.592138Z,GOAT-USD,50369.888320,635532,131141.024211,0.000013,0.08100,0.08096,0.081,0.0809130905,0.080931676312
2025-09-06T06:12:50.906414Z,GOAT-USD,462216.387100,5607630,133448.320405,0.000013,0.08184,0.08206,0.08209,0.08198713035,0.08204630775
2025-09-07T06:12:48.997065Z,GOAT-USD,83633.747800,1021400,79148.018562,0.000013,0.08370,0.08358,0.08364,0.08358522375,0.083600224687
2025-09-08T06:16:08.755601Z,GOAT-USD,265697.683400,3139660,83442.111750,0.000013,0.08452,0.08461,0.08467,0.084625,0.0846
2025-09-09T06:15:33.400607Z,GOAT-USD,1238356.449400,12926440,77783.101199,0.000013,0.10189,0.10185,0.1019,0.102044081599,0.101944077599
2025-09-10T06:15:15.837301Z,GOAT-USD,718903.920720,7135842,76980.398030,0.000013,0.09355,0.0939,0.09394,0.093913121699,0.093925538325
2025-09-11T06:32:56.757928Z,GOAT-USD,130538.602840,1384422,82239.322036,0.000013,0.09332,0.09379,0.09382,0.093840011999,0.093795004799
2025-09-18T06:33:11.884816Z,GOAT-USD,286879.873500,2864442,101077.576112,0.000013,0.10334,0.10356,0.10364,0.103577523212,0.103621238
2025-09-25T06:33:50.347237Z,GOAT-USD,81568.019740,957850,102261.573093,0.000013,0.08194,0.08161,0.08165,0.081708071199,0.0816938856
2025-10-02T06:32:26.424398Z,GOAT-USD,81565.438160,975692,84147.106968,0.000013,0.08632,0.08706,0.08716,0.087185522424,0.087152023874
2025-10-09T06:34:15.167669Z,GOAT-USD,144091.463840,1709276,106618.918939,0.000013,0.08388,0.08364,0.08369,0.08359252265,0.08363252625
2025-10-16T06:33:37.263706Z,GOAT-USD,158694.289900,2816306,206388.598146,0.000013,0.05657,0.05658,0.05663,0.056568183449,0.05661820395
2025-10-23T06:33:59.515324Z,GOAT-USD,93366.165940,1828602,214334.820553,0.000013,0.05115,0.05116,0.0512,0.051145850299,0.051200867349
2025-10-30T06:34:07.526027Z,GOAT-USD,68993.068360,1292054,148571.853974,0.000013,0.05199,0.05222,0.05228,0.0522136547,0.05226865855
2025-11-06T06:35:33.681527Z,GOAT-USD,7638268.657100,173290108,247545.659714,0.000013,0.04448,0.04444,0.04446,0.044419669,0.0444596642
2025-11-13T06:35:38.823466Z,GOAT-USD,3340178.355120,69316570,103545.517679,0.000013,0.04642,0.04749,0.04751,0.047465505,0.047505497
2025-11-20T06:34:32.841022Z,GOAT-USD,381608.539120,9757448,122432.877244,-0.000038,0.04159,0.04158,0.04159,0.041579003024,0.041618968424
2025-11-27T06:36:52.958899Z,GOAT-USD,16539.578740,398612,138724.768770,-0.000014,0.04199,0.04221,0.04223,0.0422155669,0.042270561125
2025-12-04T06:37:04.350247Z,GOAT-USD,67057.408760,1661330,94962.242935,0.000013,0.04062,0.04075,0.04076,0.040821428362,0.040821428362
2025-12-11T06:39:15.711493Z,GOAT-USD,125502.430000,3162400,136532.277871,-0.000144,0.03866,0.03859,0.03863,0.03861770305,0.038687707949
2025-12-18T06:38:38.131530Z,GOAT-USD,83015.982400,2475500,94275.410198,0.000013,0.03153,0.03155,0.03157,0.031549375324,0.031564367899
2025-12-25T06:38:44.310215Z,GOAT-USD,177240.860000,5499380,136157.896475,0.000013,0.03231,0.03253,0.03254,0.032502720374,0.032527703249
2026-01-01T06:39:30.054907Z,GOAT-USD,192644.182000,5869620,96672.949686,0.000013,0.03322,0.03316,0.03318,0.03315802635,0.033177995049
2026-01-08T06:40:13.838612Z,GOAT-USD,208448.591000,5132500,138956.008178,0.000013,0.03928,0.03927,0.03929,0.039293949862,0.039303936887
2026-01-15T06:39:57.983174Z,GOAT-USD,335903.708000,8602560,186814.437418,0.000013,0.03838,0.03824,0.03827,0.038220757462,0.038225755599
2026-01-22T06:41:01.386380Z,GOAT-USD,145686.076400,4567360,247399.827551,0.000013,0.03194,0.03198,0.03202,0.032007479399,0.032022464175
2026-01-29T06:54:33.045150Z,GOAT-USD,368915.048400,12012720,272763.739149,-0.000027,0.03019,0.03022,0.03024,0.030253489499,0.030298420424
2026-02-05T07:04:29.903135Z,GOAT-USD,78848.263200,3151320,133950.111397,0.000013,0.02472,0.02473,0.02476,0.02473211265,0.024737102987
2026-02-12T07:06:45.357130Z,GOAT-USD,34651.103200,1614960,117958.377443,-0.000114,0.02279,0.02255,0.02256,0.022557109312,0.0225820895
2026-02-19T07:05:17.565791Z,GOAT-USD,86095.785400,3804160,100036.362252,-0.000029,0.02228,0.02225,0.02227,0.022261426049,0.022291414499
2026-02-26T07:05:31.299746Z,GOAT-USD,287906.308800,14581260,118094.097735,-0.000099,0.01951,0.01954,0.01956,0.0195203904,0.0195403908
2026-02-19T07:05:17.565791Z,GOOG_24_5-USD,728480.951600,2397.28,658859.697400,-0.000074,304.87,304.6,304.85,305.06,305.074999999999
2026-02-26T07:05:31.299746Z,GOOG_24_5-USD,522542.011200,1673.26,848607.680300,0.000091,312.43,312.29,312.47,312.064999999999,312.014999999999
2025-09-04T10:49:51.353231Z,GRASS-USD,0.000000,0,81137.163588,0.000013,,,,,
2025-09-04T11:25:31.179234Z,GRASS-USD,543870.163600,746158,890870.009131,-0.000065,0.7137,0.7131,0.7136,0.713915946875,0.71442142
2025-09-05T06:15:02.592138Z,GRASS-USD,496660.307200,705546,978030.454650,-0.000052,0.7077,0.7074,0.7078,0.707665453,0.708408438875
2025-09-06T06:12:50.906414Z,GRASS-USD,688195.375400,961710,817435.575996,0.000013,0.7068,0.7072,0.7075,0.707028788499,0.707568158
2025-09-07T06:12:48.997065Z,GRASS-USD,385802.838200,546812,483306.007556,0.000013,0.7155,0.7157,0.7159,0.715409016374,0.716444775
2025-09-08T06:16:08.755601Z,GRASS-USD,347531.582600,493360,312827.407625,0.000013,0.7028,0.7045,0.7049,0.704084157749,0.704849999999
2025-09-09T06:15:33.400607Z,GRASS-USD,913810.844600,1221458,263158.956437,0.000013,0.7677,0.7684,0.7686,0.768203770499,0.768730747999
2025-09-10T06:15:15.837301Z,GRASS-USD,617357.437400,783494,218346.411084,0.000013,0.7764,0.7764,0.7768,0.775934481,0.7765631115
2025-09-11T06:32:56.757928Z,GRASS-USD,261431.527000,335808,201987.645444,0.000013,0.7746,0.7739,0.7741,0.774171912874,0.773773783999
2025-09-18T06:33:11.884816Z,GRASS-USD,403891.867800,486688,209629.910724,0.000013,0.8610,0.8626,0.8634,0.86362700725,0.863126904749
2025-09-25T06:33:50.347237Z,GRASS-USD,739068.753800,841716,217250.756160,0.000011,0.8628,0.8579,0.8584,0.858237295999,0.8587959705
2025-10-02T06:32:26.424398Z,GRASS-USD,372784.975600,468184,299812.441311,0.000013,0.8074,0.808,0.8085,0.807271173999,0.808843612499
2025-10-09T06:34:15.167669Z,GRASS-USD,4669290.576000,5502658,222239.533149,0.000013,0.8143,0.8124,0.8126,0.813117076624,0.8126231295
2025-10-16T06:33:37.263706Z,GRASS-USD,893747.415400,1765370,202906.286282,-0.000014,0.4998,0.5002,0.5007,0.500305040999,0.500905287
2025-10-23T06:33:59.515324Z,GRASS-USD,457001.176800,1109296,138918.402193,-0.000263,0.4053,0.4053,0.4057,0.405425643,0.406225891
2025-10-30T06:34:07.526027Z,GRASS-USD,233283.496600,619626,193218.792926,0.000013,0.3635,0.3647,0.3651,0.364725529,0.365225563999
2025-11-06T06:35:33.681527Z,GRASS-USD,1620774.992200,4952684,226986.775619,0.000013,0.3112,0.3144,0.3146,0.314262284,0.314712229999
2025-11-13T06:35:38.823466Z,GRASS-USD,3187421.818600,9837310,205837.233515,0.000013,0.3200,0.3212,0.3216,0.32118575,0.321435699999
2025-11-20T06:34:32.841022Z,GRASS-USD,2552831.664200,6170198,409770.888501,0.000013,0.4637,0.4787,0.4793,0.478235967749,0.478985319
